Timestamp,Adapter,DownloadMbps,UploadMbps,Latency,PacketLoss,HealthScore
2026-04-01T18:44:15.9478399+05:45,Wi-Fi 4,0,0,1,1.3,25,29.5,7.38,0,81,100,88,-0.103
2026-04-01T18:44:18.0200545+05:45,Wi-Fi 3,0,0,1,1.2,24,24.3,1.77,0,87,100,85,0.146
2026-04-01T18:44:18.0891150+05:45,Wi-Fi 4,0.02,0.03,1,1.2,23,28.5,7.26,0,81,100,88,-0.157
2026-04-01T18:44:20.1688038+05:45,Wi-Fi 3,4.28,0.09,1,1.1,26,24.5,1.74,0,97,100,85,0.257
2026-04-01T18:44:20.2354877+05:45,Wi-Fi 4,0,0,1,1.2,25,28.0,7.07,0,81,100,89,-0.19
2026-04-01T18:44:22.3238668+05:45,Wi-Fi 3,0,0,1,1.1,24,24.4,1.7,0,87,100,85,0.132
2026-04-01T18:44:22.3982773+05:45,Wi-Fi 4,0,0,1,1.2,27,27.9,6.86,0,81,100,89,-0.208
2026-04-01T18:44:24.4718460+05:45,Wi-Fi 3,3.37,0.08,1,1.1,23,24.2,1.7,0,97,100,85,0.218
2026-04-01T18:44:24.5352611+05:45,Wi-Fi 4,0,0,1,1.1,23,27.1,6.76,0,81,100,89,-0.218
2026-04-01T18:44:26.6096900+05:45,Wi-Fi 3,0,0.02,1,1.1,23,24.0,1.7,0,87,100,84,0.118
2026-04-01T18:44:26.6798562+05:45,Wi-Fi 4,0,0,2,1.3,28,27.3,6.58,0,81,100,89,-0.221
2026-04-01T18:44:28.7695711+05:45,Wi-Fi 3,1.3,0.05,1,1.1,37,26.0,3.17,0,94,100,85,0.143
2026-04-01T18:44:28.8425671+05:45,Wi-Fi 4,0,0,1,1.2,25,26.9,6.44,0,81,100,89,-0.22
2026-04-01T18:44:30.9255030+05:45,Wi-Fi 3,1.91,0.03,1,1.1,25,25.8,3.1,0,94,100,85,0.101
2026-04-01T18:44:31.0013765+05:45,Wi-Fi 4,0,0,1,1.2,28,27.1,6.28,0,81,100,89,-0.25
2026-04-01T18:44:33.1632844+05:45,Wi-Fi 3,5.72,0.1,1,1.1,25,25.7,3.02,0,94,100,85,0.157
2026-04-01T18:44:33.2389853+05:45,Wi-Fi 4,0,0,1,1.2,24,26.6,6.18,0,81,100,89,-0.277
2026-04-01T18:44:35.3322084+05:45,Wi-Fi 3,7.75,0.13,1,1.0,23,25.3,2.99,0,97,100,85,0.255
2026-04-01T18:44:35.4089821+05:45,Wi-Fi 4,0,0,1,1.1,27,26.7,6.05,0,81,100,89,-0.302
2026-04-01T18:44:37.4901938+05:45,Wi-Fi 3,0.16,0.03,1,1.0,23,25.0,2.96,0,94,100,85,0.304
2026-04-01T18:44:37.5633160+05:45,Wi-Fi 4,0,0,1,1.1,27,26.7,5.92,0,81,100,89,-0.323
2026-04-01T18:44:39.6509905+05:45,Wi-Fi 3,5.48,0.15,1,1.0,26,25.1,2.9,0,97,100,85,0.283
2026-04-01T18:44:39.7897284+05:45,Wi-Fi 4,0,0,4,1.5,85,35.5,12.7,0,77,100,89,-0.398
2026-04-01T18:44:41.8689184+05:45,Wi-Fi 3,3.58,0.08,1,1.0,25,25.1,2.85,0,97,100,85,0.262
2026-04-01T18:44:41.9492792+05:45,Wi-Fi 4,0,0,1,1.5,38,35.8,12.56,0,77,100,88,-0.417
2026-04-01T18:44:44.0258201+05:45,Wi-Fi 3,0,0,1,1.0,26,25.2,2.8,0,87,100,85,0.083
2026-04-01T18:44:44.0970585+05:45,Wi-Fi 4,0.01,0.01,1,1.4,27,34.5,12.34,0,77,100,88,-0.438
2026-04-01T18:44:46.1751588+05:45,Wi-Fi 3,0,0.05,1,1.0,26,25.3,2.76,0,84,100,85,-0.095
2026-04-01T18:44:46.2424323+05:45,Wi-Fi 4,0,0,1,1.3,25,33.1,12.15,0,77,100,88,-0.447
2026-04-01T18:44:48.3319288+05:45,Wi-Fi 3,2.61,0.06,1,1.0,24,25.1,2.72,0,97,100,85,0.042
2026-04-01T18:44:48.4062316+05:45,Wi-Fi 4,0,0,1,1.3,27,32.2,11.95,0,77,100,88,-0.286
2026-04-01T18:44:50.4945120+05:45,Wi-Fi 3,8.97,0.15,2,1.2,25,25.1,2.67,0,97,100,85,0.165
